2016-10-21T17:13:35,25.27,41.69,11.32
2016-10-21T17:13:36,25.28,41.69,11.325
2016-10-21T17:13:36,25.28,41.69,11.3266666667
2016-10-21T17:13:37,25.29,41.69,11.33
2016-10-21T17:13:37,25.72,41.838,11.462
2016-10-21T17:13:38,26.68,42.5133333333,11.895
2016-10-21T17:13:39,27.46,43.6871428571,12.53
2016-10-21T17:13:39,28.12,45.155,13.2575
2016-10-21T17:13:40,28.23,46.6688888889,13.9388888889
2016-10-21T17:13:40,28.22,47.873,14.482
2016-10-21T17:13:41,28.2,48.6554545455,14.8681818182
2016-10-21T17:13:42,28.17,49.0808333333,15.1216666667
2016-10-21T17:13:42,28.12,49.2384615385,15.2715384615
