2016-10-21T17:17:38,26.03,39.54,11.2
2016-10-21T17:17:39,26.01,39.57,11.205
2016-10-21T17:17:39,26.0,39.6033333333,11.2133333333
2016-10-21T17:17:40,25.97,39.6275,11.2125
2016-10-21T17:17:40,25.94,39.648,11.21
2016-10-21T17:17:41,25.92,39.6716666667,11.2083333333
2016-10-21T17:17:41,25.9,39.6985714286,11.2085714286
2016-10-21T17:17:42,25.89,39.72625,11.21
2016-10-21T17:17:43,25.88,39.7511111111,11.2122222222
2016-10-21T17:17:43,25.86,39.774,11.213
2016-10-21T17:17:44,25.86,39.7990909091,11.2163636364
2016-10-21T17:17:44,25.86,39.8258333333,11.2208333333
2016-10-21T17:17:45,25.85,39.8484615385,11.2238461538
2016-10-21T17:17:46,25.84,39.87,11.2264285714
2016-10-21T17:17:46,25.84,39.8906666667,11.23
2016-10-21T17:17:47,25.84,39.910625,11.23375
2016-10-21T17:17:47,25.82,39.9282352941,11.2358823529
2016-10-21T17:17:48,25.81,39.9455555556,11.2377777778
2016-10-21T17:17:49,25.8,39.9610526316,11.2389473684
2016-10-21T17:17:49,25.8,39.9765,11.241
2016-10-21T17:17:50,25.79,39.9923809524,11.2428571429
2016-10-21T17:17:50,25.78,40.0063636364,11.2440909091
