2016-10-21T17:10:23,25.34,41.37,11.27
2016-10-21T17:10:23,25.34,41.39,11.275
2016-10-21T17:10:24,25.35,41.3966666667,11.28
2016-10-21T17:10:25,25.35,41.4075,11.285
2016-10-21T17:10:25,25.36,41.414,11.29
2016-10-21T17:10:26,25.35,41.4183333333,11.2916666667
2016-10-21T17:10:26,25.38,41.4214285714,11.2971428571
2016-10-21T17:10:27,25.96,41.5625,11.41625
2016-10-21T17:10:28,26.81,42.0744444444,11.7333333333
2016-10-21T17:10:28,27.49,42.937,12.196
2016-10-21T17:10:29,27.75,43.9990909091,12.7027272727
2016-10-21T17:10:29,27.78,44.9525,13.1475
