2016-10-21T16:36:55,25.4,40.66,No temperature data
2016-10-21T16:36:56,25.42,40.645,No temperature data
2016-10-21T16:36:56,25.43,40.64,No temperature data
2016-10-21T16:36:57,25.43,40.645,No temperature data
2016-10-21T16:36:57,25.44,40.648,No temperature data
2016-10-21T16:36:58,25.45,40.6616666667,No temperature data
2016-10-21T16:36:59,25.46,40.6714285714,No temperature data
2016-10-21T16:36:59,25.47,40.6825,No temperature data
2016-10-21T16:37:00,25.47,40.6955555556,No temperature data
2016-10-21T16:37:00,25.48,40.712,No temperature data
2016-10-21T16:37:01,25.47,40.7254545455,No temperature data
2016-10-21T16:37:01,25.48,40.7366666667,No temperature data
2016-10-21T16:37:02,25.49,40.7461538462,No temperature data
2016-10-21T16:37:03,25.5,40.755,No temperature data
2016-10-21T16:37:03,25.5,40.76,No temperature data
2016-10-21T16:37:04,25.51,40.764375,No temperature data
2016-10-21T16:37:04,25.52,40.7664705882,No temperature data
2016-10-21T16:37:05,25.51,40.7666666667,No temperature data
2016-10-21T16:37:06,25.51,40.7652631579,No temperature data
2016-10-21T16:37:06,25.53,40.764,No temperature data
2016-10-21T16:37:07,25.52,40.7642857143,No temperature data
2016-10-21T16:37:07,25.52,40.7631818182,No temperature data
2016-10-21T16:37:08,25.52,40.7604347826,No temperature data
2016-10-21T16:37:09,25.52,40.7566666667,No temperature data
2016-10-21T16:37:09,25.53,40.752,No temperature data
2016-10-21T16:37:10,25.52,40.7465384615,No temperature data
2016-10-21T16:37:10,25.51,40.74,No temperature data
2016-10-21T16:37:11,25.52,40.7328571429,No temperature data
2016-10-21T16:37:12,25.52,40.7262068966,No temperature data
2016-10-21T16:37:12,25.53,40.72,No temperature data
2016-10-21T16:37:13,25.51,40.7141935484,No temperature data
2016-10-21T16:37:13,25.51,40.7078125,No temperature data
2016-10-21T16:37:14,25.52,40.7018181818,No temperature data
2016-10-21T16:37:15,25.51,40.695,No temperature data
2016-10-21T16:37:15,25.51,40.6885714286,No temperature data
2016-10-21T16:37:16,25.5,40.6833333333,No temperature data
2016-10-21T16:37:16,25.5,40.6775675676,No temperature data
2016-10-21T16:37:17,25.5,40.6721052632,No temperature data
2016-10-21T16:37:18,25.51,40.6669230769,No temperature data
2016-10-21T16:37:18,25.51,40.662,No temperature data
2016-10-21T16:37:19,25.5,40.6573170732,No temperature data
2016-10-21T16:37:19,25.5,40.6535714286,No temperature data
2016-10-21T16:37:20,25.5,40.65,No temperature data
2016-10-21T16:37:21,25.5,40.6459090909,No temperature data
2016-10-21T16:37:21,25.49,40.642,No temperature data
2016-10-21T16:37:22,25.48,40.6382608696,No temperature data
2016-10-21T16:37:22,25.46,40.6346808511,No temperature data
2016-10-21T16:37:23,25.45,40.6304166667,No temperature data
2016-10-21T16:37:24,25.44,40.6263265306,No temperature data
2016-10-21T16:37:24,25.42,40.623,No temperature data
2016-10-21T16:37:25,25.41,40.6198039216,No temperature data
2016-10-21T16:37:25,25.41,40.6167307692,No temperature data
2016-10-21T16:37:26,25.4,40.6137735849,No temperature data
2016-10-21T16:37:27,25.4,40.6114814815,No temperature data
2016-10-21T16:37:27,25.4,40.61,No temperature data
2016-10-21T16:37:28,25.38,40.6096428571,No temperature data
2016-10-21T16:37:28,25.39,40.6105263158,No temperature data
2016-10-21T16:37:29,25.4,40.6124137931,No temperature data
2016-10-21T16:37:30,25.4,40.6154237288,No temperature data
2016-10-21T16:37:30,25.4,40.6183333333,No temperature data
2016-10-21T16:37:31,25.4,40.621147541,No temperature data
2016-10-21T16:37:31,25.4,40.6238709677,No temperature data
2016-10-21T16:37:32,25.39,40.626031746,No temperature data
2016-10-21T16:37:33,25.4,40.6275,No temperature data
2016-10-21T16:37:33,25.41,40.6289230769,No temperature data
2016-10-21T16:37:34,25.41,40.6298484848,No temperature data
2016-10-21T16:37:34,25.41,40.6311940299,No temperature data
2016-10-21T16:37:35,25.41,40.6320588235,No temperature data
2016-10-21T16:37:36,25.41,40.6328985507,No temperature data
2016-10-21T16:37:36,25.42,40.6337142857,No temperature data
2016-10-21T16:37:37,25.44,40.6350704225,No temperature data
2016-10-21T16:37:37,25.44,40.6372222222,No temperature data
2016-10-21T16:37:38,25.44,40.6402739726,No temperature data
2016-10-21T16:37:39,25.45,40.6445945946,No temperature data
2016-10-21T16:37:39,25.45,40.6496,No temperature data
2016-10-21T16:37:40,25.45,40.6540789474,No temperature data
2016-10-21T16:37:40,25.43,40.6575324675,No temperature data
2016-10-21T16:37:41,25.43,40.6605128205,No temperature data
2016-10-21T16:37:42,25.43,40.6630379747,No temperature data
2016-10-21T16:37:42,25.43,40.6655,No temperature data
