2016-10-21T17:06:49,25.44,41.35,11.35
2016-10-21T17:06:50,25.43,41.335,11.34
2016-10-21T17:06:50,25.42,41.3166666667,11.33
2016-10-21T17:06:51,25.42,41.3075,11.325
2016-10-21T17:06:51,25.43,41.296,11.322
2016-10-21T17:06:52,25.44,41.2883333333,11.3216666667
2016-10-21T17:06:53,25.44,41.2828571429,11.3214285714
2016-10-21T17:06:53,25.46,41.28375,11.325
2016-10-21T17:06:54,25.47,41.2877777778,11.33
2016-10-21T17:06:54,25.78,41.34,11.38
2016-10-21T17:06:55,26.75,41.7490909091,11.6281818182
2016-10-21T17:06:56,27.52,42.5833333333,12.0516666667
2016-10-21T17:06:56,28.12,43.7315384615,12.5815384615
2016-10-21T17:06:57,28.66,45.0714285714,13.1678571429
2016-10-21T17:06:57,29.08,46.5013333333,13.7706666667
2016-10-21T17:06:58,29.43,47.954375,14.3675
2016-10-21T17:06:59,29.5,49.3752941176,14.9305882353
2016-10-21T17:06:59,29.41,50.6188888889,15.4222222222
2016-10-21T17:07:00,29.34,51.5510526316,15.8157894737
2016-10-21T17:07:00,29.29,52.1665,16.112
2016-10-21T17:07:01,29.23,52.52,16.3233333333
2016-10-21T17:07:02,29.16,52.6677272727,16.4640909091
2016-10-21T17:07:02,29.11,52.6582608696,16.547826087
