2016-10-21T17:10:54,26.26,39.99,11.58
2016-10-21T17:10:55,26.27,40.04,11.605
2016-10-21T17:10:56,26.25,40.0566666667,11.6066666667
2016-10-21T17:10:56,26.23,40.0575,11.6
2016-10-21T17:10:57,26.22,40.044,11.588
2016-10-21T17:10:57,26.2,40.0283333333,11.575
2016-10-21T17:10:58,26.18,40.0128571429,11.5614285714
2016-10-21T17:10:59,26.16,39.99625,11.5475
2016-10-21T17:10:59,26.15,39.9833333333,11.5355555556
2016-10-21T17:11:00,26.13,39.973,11.524
2016-10-21T17:11:00,26.12,39.9645454545,11.5136363636
2016-10-21T17:11:01,26.1,39.9575,11.5033333333
2016-10-21T17:11:02,26.11,39.9515384615,11.4953846154
2016-10-21T17:11:02,26.1,39.9464285714,11.4878571429
2016-10-21T17:11:03,26.09,39.944,11.482
2016-10-21T17:11:03,26.07,39.941875,11.475625
2016-10-21T17:11:04,26.07,39.94,11.47
2016-10-21T17:11:05,26.05,39.9383333333,11.4638888889
2016-10-21T17:11:05,26.04,39.9384210526,11.4584210526
2016-10-21T17:11:06,26.03,39.9385,11.453
2016-10-21T17:11:06,26.01,39.94,11.4480952381
2016-10-21T17:11:07,26.0,39.9427272727,11.4436363636
2016-10-21T17:11:08,26.0,39.9482608696,11.4408695652
2016-10-21T17:11:08,25.99,39.9545833333,11.4383333333
2016-10-21T17:11:09,25.98,39.9616,11.436
2016-10-21T17:11:09,25.96,39.9680769231,11.4330769231
2016-10-21T17:11:10,25.95,39.9740740741,11.43
2016-10-21T17:11:11,25.92,39.9807142857,11.4267857143
2016-10-21T17:11:11,25.91,39.9879310345,11.4237931034
2016-10-21T17:11:12,25.91,39.9956666667,11.4213333333
