2016-10-21T17:01:54,26.27,39.37,11.35
2016-10-21T17:01:54,26.27,39.37,11.35
2016-10-21T17:01:55,26.26,39.39,11.3566666667
2016-10-21T17:01:55,26.26,39.4,11.36
2016-10-21T17:01:56,26.24,39.406,11.358
2016-10-21T17:01:57,26.25,39.4216666667,11.3616666667
2016-10-21T17:01:57,26.5,39.5914285714,11.4571428571
2016-10-21T17:01:58,27.24,40.225,11.79375
2016-10-21T17:01:58,27.93,41.2877777778,12.3144444444
2016-10-21T17:01:59,28.49,42.612,12.926
2016-10-21T17:02:00,28.98,44.0554545455,13.57
2016-10-21T17:02:00,29.41,45.5208333333,14.2116666667
2016-10-21T17:02:01,29.76,46.9469230769,14.8284615385
2016-10-21T17:02:01,30.07,48.305,15.4128571429
2016-10-21T17:02:02,30.18,49.5506666667,15.9433333333
2016-10-21T17:02:03,30.18,50.515625,16.37625
2016-10-21T17:02:03,30.15,51.1370588235,16.6964705882
2016-10-21T17:02:04,30.11,51.4566666667,16.9144444444
2016-10-21T17:02:04,30.05,51.5378947368,17.0463157895
