2016-10-21T17:19:13,25.78,40.01,11.16
2016-10-21T17:19:14,25.77,40.025,11.16
2016-10-21T17:19:14,25.76,40.03,11.1566666667
2016-10-21T17:19:15,25.74,40.0475,11.1575
2016-10-21T17:19:15,25.72,40.058,11.154
2016-10-21T17:19:16,25.72,40.0766666667,11.155
2016-10-21T17:19:17,25.72,40.09,11.1557142857
2016-10-21T17:19:17,25.7,40.1075,11.1575
2016-10-21T17:19:18,26.12,40.2066666667,11.2322222222
2016-10-21T17:19:18,26.83,40.615,11.474
2016-10-21T17:19:19,27.41,41.3436363636,11.8518181818
2016-10-21T17:19:20,27.56,42.2333333333,12.2658333333
2016-10-21T17:19:20,27.61,43.0138461538,12.6284615385
2016-10-21T17:19:21,27.66,43.5892857143,12.9142857143
