2016-10-21T16:53:38,25.47,41.71,11.51
2016-10-21T16:53:39,25.49,41.715,11.52
2016-10-21T16:53:40,25.49,41.6933333333,11.5166666667
2016-10-21T16:53:40,25.5,41.7,11.5225
2016-10-21T16:53:41,25.52,41.718,11.534
2016-10-21T16:53:41,25.53,41.74,11.5466666667
2016-10-21T16:53:42,25.54,41.7657142857,11.5614285714
2016-10-21T16:53:43,25.56,41.78875,11.57625
2016-10-21T16:53:43,25.68,41.8411111111,11.6122222222
2016-10-21T16:53:44,26.24,42.092,11.765
2016-10-21T16:53:44,27.04,42.6736363636,12.0818181818
2016-10-21T16:53:45,27.77,43.5475,12.5216666667
2016-10-21T16:53:46,28.41,44.6076923077,13.0323076923
2016-10-21T16:53:46,28.94,45.7571428571,13.5714285714
2016-10-21T16:53:47,29.41,46.926,14.1133333333
2016-10-21T16:53:47,29.81,48.070625,14.6425
2016-10-21T16:53:48,30.14,49.1647058824,15.1488235294
2016-10-21T16:53:49,30.46,50.1983333333,15.6311111111
2016-10-21T16:53:49,30.73,51.1642105263,16.0863157895
2016-10-21T16:53:50,30.96,52.063,16.514
2016-10-21T16:53:50,31.17,52.8966666667,16.9152380952
2016-10-21T16:53:51,31.36,53.67,17.2922727273
2016-10-21T16:53:52,31.51,54.387826087,17.6452173913
2016-10-21T16:53:52,31.66,55.0533333333,17.9766666667
2016-10-21T16:53:53,31.8,55.6728,18.2888
2016-10-21T16:53:53,31.92,56.2488461538,18.5823076923
2016-10-21T16:53:54,32.02,56.7851851852,18.8581481481
2016-10-21T16:53:55,32.08,57.2825,19.1164285714
2016-10-21T16:53:55,32.04,57.6672413793,19.3365517241
2016-10-21T16:53:56,31.95,57.8706666667,19.4996666667
2016-10-21T16:53:56,31.86,57.8893548387,19.6029032258
2016-10-21T16:53:57,31.75,57.7559375,19.6521875
2016-10-21T16:53:58,31.66,57.5066666667,19.656969697
2016-10-21T16:53:58,31.56,57.1717647059,19.625
2016-10-21T16:53:59,31.44,56.7754285714,19.5631428571
2016-10-21T16:53:59,31.36,56.3391666667,19.4794444444
2016-10-21T16:54:00,31.25,55.8764864865,19.3781081081
2016-10-21T16:54:01,31.16,55.4007894737,19.265
2016-10-21T16:54:01,31.06,54.9192307692,19.1425641026
2016-10-21T16:54:02,30.98,54.43875,19.01475
2016-10-21T16:54:02,30.88,53.9631707317,18.8829268293
2016-10-21T16:54:03,30.77,53.4971428571,18.7492857143
2016-10-21T16:54:04,30.67,53.041627907,18.6148837209
2016-10-21T16:54:04,30.57,52.5988636364,18.4809090909
2016-10-21T16:54:05,30.47,52.1695555556,18.3482222222
2016-10-21T16:54:05,30.38,51.755,18.217826087
2016-10-21T16:54:06,30.29,51.3557446809,18.090212766
2016-10-21T16:54:07,30.18,50.9708333333,17.9647916667
2016-10-21T16:54:07,30.1,50.6008163265,17.8426530612
2016-10-21T16:54:08,30.01,50.2454,17.7238
2016-10-21T16:54:08,29.9,49.9037254902,17.6076470588
2016-10-21T16:54:09,29.8,49.5757692308,17.4944230769
2016-10-21T16:54:10,29.7,49.2618867925,17.3847169811
2016-10-21T16:54:10,29.58,48.9607407407,17.2775925926
2016-10-21T16:54:11,29.47,48.6714545455,17.1730909091
2016-10-21T16:54:11,29.37,48.3942857143,17.0716071429
2016-10-21T16:54:12,29.27,48.1284210526,16.9728070175
2016-10-21T16:54:13,29.16,47.8744827586,16.8770689655
2016-10-21T16:54:13,29.07,47.6306779661,16.7838983051
2016-10-21T16:54:14,29.0,47.3971666667,16.6938333333
2016-10-21T16:54:14,28.9,47.1739344262,16.6063934426
2016-10-21T16:54:15,28.82,46.9593548387,16.5212903226
2016-10-21T16:54:16,28.74,46.7547619048,16.4392063492
2016-10-21T16:54:16,28.66,46.55796875,16.35921875
2016-10-21T16:54:17,28.6,46.3692307692,16.2818461538
2016-10-21T16:54:17,28.53,46.1881818182,16.2066666667
2016-10-21T16:54:18,28.45,46.0140298507,16.1332835821
2016-10-21T16:54:19,28.38,45.8467647059,16.0620588235
2016-10-21T16:54:19,28.3,45.6862318841,15.9926086957
2016-10-21T16:54:20,28.25,45.5321428571,15.9252857143
2016-10-21T16:54:20,28.2,45.3838028169,15.8598591549
2016-10-21T16:54:21,28.15,45.2408333333,15.79625
2016-10-21T16:54:22,28.1,45.1035616438,15.7345205479
2016-10-21T16:54:22,28.06,44.9713513514,15.6745945946
2016-10-21T16:54:23,28.0,44.8438666667,15.6161333333
2016-10-21T16:54:23,27.95,44.7214473684,15.5593421053
2016-10-21T16:54:24,27.91,44.6031168831,15.5038961039
2016-10-21T16:54:25,27.85,44.4893589744,15.4498717949
2016-10-21T16:54:25,27.79,44.3797468354,15.3970886076
2016-10-21T16:54:26,27.76,44.274125,15.34575
2016-10-21T16:54:26,27.71,44.1722222222,15.2956790123
2016-10-21T16:54:27,27.67,44.0740243902,15.2468292683
2016-10-21T16:54:28,27.63,43.9793975904,15.1992771084
2016-10-21T16:54:28,27.6,43.8880952381,15.1529761905
2016-10-21T16:54:29,27.57,43.7997647059,15.1077647059
2016-10-21T16:54:29,27.53,43.7145348837,15.0637209302
2016-10-21T16:54:30,27.5,43.6332183908,15.0211494253
2016-10-21T16:54:31,27.48,43.5552272727,14.9798863636
2016-10-21T16:54:31,27.46,43.4804494382,14.94
2016-10-21T16:54:32,27.44,43.4103333333,14.902
2016-10-21T16:54:32,27.43,43.3431868132,14.8653846154
2016-10-21T16:54:33,27.41,43.2785869565,14.8297826087
2016-10-21T16:54:34,27.38,43.2156989247,14.7947311828
2016-10-21T16:54:34,27.35,43.1540425532,14.760212766
2016-10-21T16:54:35,27.34,43.0944210526,14.7265263158
2016-10-21T16:54:35,27.32,43.0363541667,14.6935416667
2016-10-21T16:54:36,27.28,42.9801030928,14.6611340206
2016-10-21T16:54:37,27.28,42.9254081633,14.6294897959
2016-10-21T16:54:37,27.24,42.8717171717,14.5980808081
2016-10-21T16:54:38,27.21,42.8191,14.5671
2016-10-21T16:54:38,27.17,42.7674257426,14.5363366337
2016-10-21T16:54:39,27.15,42.7167647059,14.5059803922
2016-10-21T16:54:40,27.12,42.6670873786,14.4759223301
2016-10-21T16:54:40,27.08,42.6189423077,14.4463461538
2016-10-21T16:54:41,27.04,42.5717142857,14.417047619
2016-10-21T16:54:41,27.0,42.5256603774,14.3880188679
2016-10-21T16:54:42,26.98,42.4810280374,14.3596261682
2016-10-21T16:54:43,26.95,42.4378703704,14.3317592593
2016-10-21T16:54:43,26.91,42.3956880734,14.3042201835
2016-10-21T16:54:44,26.89,42.3546363636,14.2770909091
2016-10-21T16:54:44,26.86,42.3151351351,14.2505405405
2016-10-21T16:54:45,26.84,42.2766071429,14.2244642857
2016-10-21T16:54:46,26.82,42.239380531,14.1988495575
